2025-06-10 18:17:43,051 - INFO - Simulation started
2025-06-10 18:17:44,478 - INFO - Loaded texture with width: 354, height: 354
2025-06-10 18:17:44,495 - INFO - Loaded texture with width: 354, height: 354
2025-06-10 18:17:44,498 - INFO - Loaded texture with width: 354, height: 354
2025-06-10 18:17:44,502 - INFO - Loaded texture with width: 354, height: 354
2025-06-10 18:17:44,504 - INFO - Loaded texture with width: 354, height: 354
2025-06-10 18:17:44,512 - INFO - Initializing SLAM
2025-06-10 18:17:44,646 - DEBUG - Loaded backend macosx version unknown.
2025-06-10 18:17:44,774 - DEBUG - findfont: Matching sans\-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=10.0.
2025-06-10 18:17:44,774 - DEBUG - findfont: score(FontEntry(fname='/Users/astra/Documents/AprilSLAM/.venv/lib/python3.13/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUni.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-10 18:17:59,028 - INFO - Tag ID: 2, Local Distance Difference: 0.02840615777245148
2025-06-10 18:17:59,028 - INFO - Tag ID: 2, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:17:59,028 - INFO - GT: [  1.0000   0.0000   0.0000 -25.0000]    Local: [  0.9998  -0.0180  -0.0004 -24.9779]
2025-06-10 18:17:59,028 - INFO - GT: [  0.0000  -1.0000   0.0000 -15.0000]    Local: [ -0.0180  -0.9998  -0.0007 -14.9193]
2025-06-10 18:17:59,028 - INFO - GT: [  0.0000   0.0000  -1.0000 101.0000]    Local: [ -0.0004   0.0007  -1.0000 101.0470]
2025-06-10 18:17:59,029 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:17:59,029 - INFO - Tag ID: 2, World Distance Difference: 0.013412418150132055
2025-06-10 18:17:59,152 - INFO - Ground Truth Translation Vector: [ 0.  0. 66.]
2025-06-10 18:17:59,153 - INFO - Ground Truth Rotation Matrix:
[[ 1.  0.  0.]
 [ 0. -1.  0.]
 [ 0.  0. -1.]]
2025-06-10 18:17:59,153 - INFO - Translation Difference: 0.01723870260905785
2025-06-10 18:17:59,153 - INFO - Rotation Difference: 0.024535665870310138
2025-06-10 18:17:59,437 - INFO - Tag ID 1 (reference: 0): World transform translation length = 76.21523347049408
2025-06-10 18:17:59,438 - INFO - Tag ID 2 (reference: 0): World transform translation length = 45.56558221795482
2025-06-10 18:17:59,440 - INFO - Estimated Translation Vector: [3.30988730e-03 4.39875826e-03 6.60163361e+01]
2025-06-10 18:17:59,440 - INFO - Estimated Rotation Matrix:
[[ 9.99849503e-01 -1.73484806e-02 -4.82928039e-05]
 [-1.73484838e-02 -9.99849501e-01 -6.80696700e-05]
 [-4.71046306e-05  6.88972326e-05 -9.99999997e-01]]
2025-06-10 18:17:59,440 - INFO - Tag ID: 0, Tag to World GT Distance: 0.0
2025-06-10 18:17:59,440 - INFO - Tag ID: 0, Tag to World Distance: 0.0
2025-06-10 18:17:59,440 - INFO - Tag ID: 0, Ground Truth Local Distance: 66.0
2025-06-10 18:17:59,440 - INFO - Tag ID: 0, Node Local Distance: 66.01633633797886
2025-06-10 18:17:59,440 - INFO - Tag ID: 0, Local Distance Difference: 0.016336337978856363
2025-06-10 18:17:59,441 - INFO - Tag ID: 0, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:17:59,441 - INFO - GT: [  1.0000   0.0000   0.0000   0.0000]    Local: [  0.9998  -0.0173  -0.0000   0.0033]
2025-06-10 18:17:59,441 - INFO - GT: [  0.0000  -1.0000   0.0000   0.0000]    Local: [ -0.0173  -0.9998  -0.0001   0.0044]
2025-06-10 18:17:59,441 - INFO - GT: [  0.0000   0.0000  -1.0000  66.0000]    Local: [ -0.0000   0.0001  -1.0000  66.0163]
2025-06-10 18:17:59,441 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:17:59,441 - INFO - Tag ID: 0, World Distance Difference: 0.0
2025-06-10 18:17:59,441 - INFO - Tag ID: 1, Tag to World GT Distance: 76.15773010253906
2025-06-10 18:17:59,441 - INFO - Tag ID: 1, Tag to World Distance: 76.21523347049408
2025-06-10 18:17:59,441 - INFO - Tag ID: 1, Ground Truth Local Distance: 139.26952286842948
2025-06-10 18:17:59,441 - INFO - Tag ID: 1, Node Local Distance: 139.3435515403813
2025-06-10 18:17:59,442 - INFO - Tag ID: 1, Local Distance Difference: 0.07402867195182239
2025-06-10 18:17:59,442 - INFO - Tag ID: 1, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:17:59,442 - INFO - GT: [  1.0000   0.0000   0.0000  30.0000]    Local: [  0.9998  -0.0176   0.0020  29.7391]
2025-06-10 18:17:59,442 - INFO - GT: [  0.0000  -1.0000   0.0000   0.0000]    Local: [ -0.0176  -0.9998  -0.0001   0.0077]
2025-06-10 18:17:59,442 - INFO - GT: [  0.0000   0.0000  -1.0000 136.0000]    Local: [  0.0020   0.0000  -1.0000 136.1331]
2025-06-10 18:17:59,442 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:17:59,442 - INFO - Tag ID: 1, World Distance Difference: 0.057503367955021645
2025-06-10 18:17:59,442 - INFO - Tag ID: 2, Tag to World GT Distance: 45.55216979980469
2025-06-10 18:17:59,442 - INFO - Tag ID: 2, Tag to World Distance: 45.56558221795482
2025-06-10 18:17:59,443 - INFO - Tag ID: 2, Ground Truth Local Distance: 105.12373661547615
2025-06-10 18:17:59,443 - INFO - Tag ID: 2, Node Local Distance: 105.1521427732486
2025-06-10 18:17:59,443 - INFO - Tag ID: 2, Local Distance Difference: 0.02840615777245148
2025-06-10 18:17:59,443 - INFO - Tag ID: 2, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:17:59,443 - INFO - GT: [  1.0000   0.0000   0.0000 -25.0000]    Local: [  0.9998  -0.0180  -0.0004 -24.9779]
2025-06-10 18:17:59,443 - INFO - GT: [  0.0000  -1.0000   0.0000 -15.0000]    Local: [ -0.0180  -0.9998  -0.0007 -14.9193]
2025-06-10 18:17:59,443 - INFO - GT: [  0.0000   0.0000  -1.0000 101.0000]    Local: [ -0.0004   0.0007  -1.0000 101.0470]
2025-06-10 18:17:59,443 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:17:59,443 - INFO - Tag ID: 2, World Distance Difference: 0.013412418150132055
2025-06-10 18:17:59,563 - INFO - Ground Truth Translation Vector: [ 0.  0. 66.]
2025-06-10 18:17:59,563 - INFO - Ground Truth Rotation Matrix:
[[ 1.  0.  0.]
 [ 0. -1.  0.]
 [ 0.  0. -1.]]
2025-06-10 18:17:59,563 - INFO - Translation Difference: 0.01723870260905785
2025-06-10 18:17:59,563 - INFO - Rotation Difference: 0.024535665870310138
2025-06-10 18:17:59,852 - INFO - Tag ID 1 (reference: 0): World transform translation length = 76.21523347049408
2025-06-10 18:17:59,852 - INFO - Tag ID 2 (reference: 0): World transform translation length = 45.56558221795482
2025-06-10 18:17:59,854 - INFO - Estimated Translation Vector: [3.30988730e-03 4.39875826e-03 6.60163361e+01]
2025-06-10 18:17:59,855 - INFO - Estimated Rotation Matrix:
[[ 9.99849503e-01 -1.73484806e-02 -4.82928039e-05]
 [-1.73484838e-02 -9.99849501e-01 -6.80696700e-05]
 [-4.71046306e-05  6.88972326e-05 -9.99999997e-01]]
2025-06-10 18:17:59,855 - INFO - Tag ID: 0, Tag to World GT Distance: 0.0
2025-06-10 18:17:59,855 - INFO - Tag ID: 0, Tag to World Distance: 0.0
2025-06-10 18:17:59,855 - INFO - Tag ID: 0, Ground Truth Local Distance: 66.0
2025-06-10 18:17:59,855 - INFO - Tag ID: 0, Node Local Distance: 66.01633633797886
2025-06-10 18:17:59,855 - INFO - Tag ID: 0, Local Distance Difference: 0.016336337978856363
2025-06-10 18:17:59,855 - INFO - Tag ID: 0, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:17:59,855 - INFO - GT: [  1.0000   0.0000   0.0000   0.0000]    Local: [  0.9998  -0.0173  -0.0000   0.0033]
2025-06-10 18:17:59,855 - INFO - GT: [  0.0000  -1.0000   0.0000   0.0000]    Local: [ -0.0173  -0.9998  -0.0001   0.0044]
2025-06-10 18:17:59,855 - INFO - GT: [  0.0000   0.0000  -1.0000  66.0000]    Local: [ -0.0000   0.0001  -1.0000  66.0163]
2025-06-10 18:17:59,856 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:17:59,856 - INFO - Tag ID: 0, World Distance Difference: 0.0
2025-06-10 18:17:59,856 - INFO - Tag ID: 1, Tag to World GT Distance: 76.15773010253906
2025-06-10 18:17:59,856 - INFO - Tag ID: 1, Tag to World Distance: 76.21523347049408
2025-06-10 18:17:59,856 - INFO - Tag ID: 1, Ground Truth Local Distance: 139.26952286842948
2025-06-10 18:17:59,856 - INFO - Tag ID: 1, Node Local Distance: 139.3435515403813
2025-06-10 18:17:59,856 - INFO - Tag ID: 1, Local Distance Difference: 0.07402867195182239
2025-06-10 18:17:59,856 - INFO - Tag ID: 1, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:17:59,856 - INFO - GT: [  1.0000   0.0000   0.0000  30.0000]    Local: [  0.9998  -0.0176   0.0020  29.7391]
2025-06-10 18:17:59,857 - INFO - GT: [  0.0000  -1.0000   0.0000   0.0000]    Local: [ -0.0176  -0.9998  -0.0001   0.0077]
2025-06-10 18:17:59,857 - INFO - GT: [  0.0000   0.0000  -1.0000 136.0000]    Local: [  0.0020   0.0000  -1.0000 136.1331]
2025-06-10 18:17:59,857 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:17:59,857 - INFO - Tag ID: 1, World Distance Difference: 0.057503367955021645
2025-06-10 18:17:59,857 - INFO - Tag ID: 2, Tag to World GT Distance: 45.55216979980469
2025-06-10 18:17:59,857 - INFO - Tag ID: 2, Tag to World Distance: 45.56558221795482
2025-06-10 18:17:59,857 - INFO - Tag ID: 2, Ground Truth Local Distance: 105.12373661547615
2025-06-10 18:17:59,857 - INFO - Tag ID: 2, Node Local Distance: 105.1521427732486
2025-06-10 18:17:59,857 - INFO - Tag ID: 2, Local Distance Difference: 0.02840615777245148
2025-06-10 18:17:59,858 - INFO - Tag ID: 2, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:17:59,858 - INFO - GT: [  1.0000   0.0000   0.0000 -25.0000]    Local: [  0.9998  -0.0180  -0.0004 -24.9779]
2025-06-10 18:17:59,858 - INFO - GT: [  0.0000  -1.0000   0.0000 -15.0000]    Local: [ -0.0180  -0.9998  -0.0007 -14.9193]
2025-06-10 18:17:59,858 - INFO - GT: [  0.0000   0.0000  -1.0000 101.0000]    Local: [ -0.0004   0.0007  -1.0000 101.0470]
2025-06-10 18:17:59,858 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:17:59,858 - INFO - Tag ID: 2, World Distance Difference: 0.013412418150132055
2025-06-10 18:17:59,971 - INFO - Ground Truth Translation Vector: [ 0.  0. 66.]
2025-06-10 18:17:59,971 - INFO - Ground Truth Rotation Matrix:
[[ 1.  0.  0.]
 [ 0. -1.  0.]
 [ 0.  0. -1.]]
2025-06-10 18:17:59,971 - INFO - Translation Difference: 0.01723870260905785
2025-06-10 18:17:59,971 - INFO - Rotation Difference: 0.024535665870310138
2025-06-10 18:18:00,261 - INFO - Tag ID 1 (reference: 0): World transform translation length = 76.21523347049408
2025-06-10 18:18:00,261 - INFO - Tag ID 2 (reference: 0): World transform translation length = 45.56558221795482
2025-06-10 18:18:00,263 - INFO - Estimated Translation Vector: [3.30988730e-03 4.39875826e-03 6.60163361e+01]
2025-06-10 18:18:00,264 - INFO - Estimated Rotation Matrix:
[[ 9.99849503e-01 -1.73484806e-02 -4.82928039e-05]
 [-1.73484838e-02 -9.99849501e-01 -6.80696700e-05]
 [-4.71046306e-05  6.88972326e-05 -9.99999997e-01]]
2025-06-10 18:18:00,264 - INFO - Tag ID: 0, Tag to World GT Distance: 0.0
2025-06-10 18:18:00,264 - INFO - Tag ID: 0, Tag to World Distance: 0.0
2025-06-10 18:18:00,264 - INFO - Tag ID: 0, Ground Truth Local Distance: 66.0
2025-06-10 18:18:00,264 - INFO - Tag ID: 0, Node Local Distance: 66.01633633797886
2025-06-10 18:18:00,264 - INFO - Tag ID: 0, Local Distance Difference: 0.016336337978856363
2025-06-10 18:18:00,264 - INFO - Tag ID: 0, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:18:00,264 - INFO - GT: [  1.0000   0.0000   0.0000   0.0000]    Local: [  0.9998  -0.0173  -0.0000   0.0033]
2025-06-10 18:18:00,264 - INFO - GT: [  0.0000  -1.0000   0.0000   0.0000]    Local: [ -0.0173  -0.9998  -0.0001   0.0044]
2025-06-10 18:18:00,264 - INFO - GT: [  0.0000   0.0000  -1.0000  66.0000]    Local: [ -0.0000   0.0001  -1.0000  66.0163]
2025-06-10 18:18:00,264 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:18:00,265 - INFO - Tag ID: 0, World Distance Difference: 0.0
2025-06-10 18:18:00,265 - INFO - Tag ID: 1, Tag to World GT Distance: 76.15773010253906
2025-06-10 18:18:00,265 - INFO - Tag ID: 1, Tag to World Distance: 76.21523347049408
2025-06-10 18:18:00,265 - INFO - Tag ID: 1, Ground Truth Local Distance: 139.26952286842948
2025-06-10 18:18:00,265 - INFO - Tag ID: 1, Node Local Distance: 139.3435515403813
2025-06-10 18:18:00,265 - INFO - Tag ID: 1, Local Distance Difference: 0.07402867195182239
2025-06-10 18:18:00,265 - INFO - Tag ID: 1, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:18:00,265 - INFO - GT: [  1.0000   0.0000   0.0000  30.0000]    Local: [  0.9998  -0.0176   0.0020  29.7391]
2025-06-10 18:18:00,265 - INFO - GT: [  0.0000  -1.0000   0.0000   0.0000]    Local: [ -0.0176  -0.9998  -0.0001   0.0077]
2025-06-10 18:18:00,266 - INFO - GT: [  0.0000   0.0000  -1.0000 136.0000]    Local: [  0.0020   0.0000  -1.0000 136.1331]
2025-06-10 18:18:00,266 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:18:00,266 - INFO - Tag ID: 1, World Distance Difference: 0.057503367955021645
2025-06-10 18:18:00,266 - INFO - Tag ID: 2, Tag to World GT Distance: 45.55216979980469
2025-06-10 18:18:00,266 - INFO - Tag ID: 2, Tag to World Distance: 45.56558221795482
2025-06-10 18:18:00,266 - INFO - Tag ID: 2, Ground Truth Local Distance: 105.12373661547615
2025-06-10 18:18:00,266 - INFO - Tag ID: 2, Node Local Distance: 105.1521427732486
2025-06-10 18:18:00,266 - INFO - Tag ID: 2, Local Distance Difference: 0.02840615777245148
2025-06-10 18:18:00,266 - INFO - Tag ID: 2, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:18:00,267 - INFO - GT: [  1.0000   0.0000   0.0000 -25.0000]    Local: [  0.9998  -0.0180  -0.0004 -24.9779]
2025-06-10 18:18:00,267 - INFO - GT: [  0.0000  -1.0000   0.0000 -15.0000]    Local: [ -0.0180  -0.9998  -0.0007 -14.9193]
2025-06-10 18:18:00,267 - INFO - GT: [  0.0000   0.0000  -1.0000 101.0000]    Local: [ -0.0004   0.0007  -1.0000 101.0470]
2025-06-10 18:18:00,267 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:18:00,267 - INFO - Tag ID: 2, World Distance Difference: 0.013412418150132055
2025-06-10 18:18:00,386 - INFO - Ground Truth Translation Vector: [ 0.  0. 66.]
2025-06-10 18:18:00,386 - INFO - Ground Truth Rotation Matrix:
[[ 1.  0.  0.]
 [ 0. -1.  0.]
 [ 0.  0. -1.]]
2025-06-10 18:18:00,386 - INFO - Translation Difference: 0.01723870260905785
2025-06-10 18:18:00,386 - INFO - Rotation Difference: 0.024535665870310138
2025-06-10 18:18:00,687 - INFO - Tag ID 1 (reference: 0): World transform translation length = 76.21523347049408
2025-06-10 18:18:00,687 - INFO - Tag ID 2 (reference: 0): World transform translation length = 45.56558221795482
2025-06-10 18:18:00,689 - INFO - Estimated Translation Vector: [3.30988730e-03 4.39875826e-03 6.60163361e+01]
2025-06-10 18:18:00,689 - INFO - Estimated Rotation Matrix:
[[ 9.99849503e-01 -1.73484806e-02 -4.82928039e-05]
 [-1.73484838e-02 -9.99849501e-01 -6.80696700e-05]
 [-4.71046306e-05  6.88972326e-05 -9.99999997e-01]]
2025-06-10 18:18:00,690 - INFO - Tag ID: 0, Tag to World GT Distance: 0.0
2025-06-10 18:18:00,690 - INFO - Tag ID: 0, Tag to World Distance: 0.0
2025-06-10 18:18:00,690 - INFO - Tag ID: 0, Ground Truth Local Distance: 66.0
2025-06-10 18:18:00,690 - INFO - Tag ID: 0, Node Local Distance: 66.01633633797886
2025-06-10 18:18:00,690 - INFO - Tag ID: 0, Local Distance Difference: 0.016336337978856363
2025-06-10 18:18:00,690 - INFO - Tag ID: 0, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:18:00,690 - INFO - GT: [  1.0000   0.0000   0.0000   0.0000]    Local: [  0.9998  -0.0173  -0.0000   0.0033]
2025-06-10 18:18:00,690 - INFO - GT: [  0.0000  -1.0000   0.0000   0.0000]    Local: [ -0.0173  -0.9998  -0.0001   0.0044]
2025-06-10 18:18:00,690 - INFO - GT: [  0.0000   0.0000  -1.0000  66.0000]    Local: [ -0.0000   0.0001  -1.0000  66.0163]
2025-06-10 18:18:00,690 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:18:00,690 - INFO - Tag ID: 0, World Distance Difference: 0.0
2025-06-10 18:18:00,691 - INFO - Tag ID: 1, Tag to World GT Distance: 76.15773010253906
2025-06-10 18:18:00,691 - INFO - Tag ID: 1, Tag to World Distance: 76.21523347049408
2025-06-10 18:18:00,691 - INFO - Tag ID: 1, Ground Truth Local Distance: 139.26952286842948
2025-06-10 18:18:00,691 - INFO - Tag ID: 1, Node Local Distance: 139.3435515403813
2025-06-10 18:18:00,691 - INFO - Tag ID: 1, Local Distance Difference: 0.07402867195182239
2025-06-10 18:18:00,691 - INFO - Tag ID: 1, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:18:00,691 - INFO - GT: [  1.0000   0.0000   0.0000  30.0000]    Local: [  0.9998  -0.0176   0.0020  29.7391]
2025-06-10 18:18:00,691 - INFO - GT: [  0.0000  -1.0000   0.0000   0.0000]    Local: [ -0.0176  -0.9998  -0.0001   0.0077]
2025-06-10 18:18:00,691 - INFO - GT: [  0.0000   0.0000  -1.0000 136.0000]    Local: [  0.0020   0.0000  -1.0000 136.1331]
2025-06-10 18:18:00,691 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:18:00,691 - INFO - Tag ID: 1, World Distance Difference: 0.057503367955021645
2025-06-10 18:18:00,692 - INFO - Tag ID: 2, Tag to World GT Distance: 45.55216979980469
2025-06-10 18:18:00,692 - INFO - Tag ID: 2, Tag to World Distance: 45.56558221795482
2025-06-10 18:18:00,692 - INFO - Tag ID: 2, Ground Truth Local Distance: 105.12373661547615
2025-06-10 18:18:00,692 - INFO - Tag ID: 2, Node Local Distance: 105.1521427732486
2025-06-10 18:18:00,692 - INFO - Tag ID: 2, Local Distance Difference: 0.02840615777245148
2025-06-10 18:18:00,692 - INFO - Tag ID: 2, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:18:00,692 - INFO - GT: [  1.0000   0.0000   0.0000 -25.0000]    Local: [  0.9998  -0.0180  -0.0004 -24.9779]
2025-06-10 18:18:00,692 - INFO - GT: [  0.0000  -1.0000   0.0000 -15.0000]    Local: [ -0.0180  -0.9998  -0.0007 -14.9193]
2025-06-10 18:18:00,692 - INFO - GT: [  0.0000   0.0000  -1.0000 101.0000]    Local: [ -0.0004   0.0007  -1.0000 101.0470]
2025-06-10 18:18:00,692 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:18:00,692 - INFO - Tag ID: 2, World Distance Difference: 0.013412418150132055
2025-06-10 18:18:00,813 - INFO - Ground Truth Translation Vector: [ 0.  0. 66.]
2025-06-10 18:18:00,813 - INFO - Ground Truth Rotation Matrix:
[[ 1.  0.  0.]
 [ 0. -1.  0.]
 [ 0.  0. -1.]]
2025-06-10 18:18:00,813 - INFO - Translation Difference: 0.01723870260905785
2025-06-10 18:18:00,813 - INFO - Rotation Difference: 0.024535665870310138
2025-06-10 18:18:01,104 - INFO - Tag ID 1 (reference: 0): World transform translation length = 76.21523347049408
2025-06-10 18:18:01,105 - INFO - Tag ID 2 (reference: 0): World transform translation length = 45.56558221795482
2025-06-10 18:18:01,107 - INFO - Estimated Translation Vector: [3.30988730e-03 4.39875826e-03 6.60163361e+01]
2025-06-10 18:18:01,108 - INFO - Estimated Rotation Matrix:
[[ 9.99849503e-01 -1.73484806e-02 -4.82928039e-05]
 [-1.73484838e-02 -9.99849501e-01 -6.80696700e-05]
 [-4.71046306e-05  6.88972326e-05 -9.99999997e-01]]
2025-06-10 18:18:01,108 - INFO - Tag ID: 0, Tag to World GT Distance: 0.0
2025-06-10 18:18:01,108 - INFO - Tag ID: 0, Tag to World Distance: 0.0
2025-06-10 18:18:01,108 - INFO - Tag ID: 0, Ground Truth Local Distance: 66.0
2025-06-10 18:18:01,108 - INFO - Tag ID: 0, Node Local Distance: 66.01633633797886
2025-06-10 18:18:01,108 - INFO - Tag ID: 0, Local Distance Difference: 0.016336337978856363
2025-06-10 18:18:01,108 - INFO - Tag ID: 0, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:18:01,109 - INFO - GT: [  1.0000   0.0000   0.0000   0.0000]    Local: [  0.9998  -0.0173  -0.0000   0.0033]
2025-06-10 18:18:01,109 - INFO - GT: [  0.0000  -1.0000   0.0000   0.0000]    Local: [ -0.0173  -0.9998  -0.0001   0.0044]
2025-06-10 18:18:01,109 - INFO - GT: [  0.0000   0.0000  -1.0000  66.0000]    Local: [ -0.0000   0.0001  -1.0000  66.0163]
2025-06-10 18:18:01,109 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:18:01,109 - INFO - Tag ID: 0, World Distance Difference: 0.0
2025-06-10 18:18:01,109 - INFO - Tag ID: 1, Tag to World GT Distance: 76.15773010253906
2025-06-10 18:18:01,109 - INFO - Tag ID: 1, Tag to World Distance: 76.21523347049408
2025-06-10 18:18:01,110 - INFO - Tag ID: 1, Ground Truth Local Distance: 139.26952286842948
2025-06-10 18:18:01,110 - INFO - Tag ID: 1, Node Local Distance: 139.3435515403813
2025-06-10 18:18:01,110 - INFO - Tag ID: 1, Local Distance Difference: 0.07402867195182239
2025-06-10 18:18:01,110 - INFO - Tag ID: 1, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:18:01,110 - INFO - GT: [  1.0000   0.0000   0.0000  30.0000]    Local: [  0.9998  -0.0176   0.0020  29.7391]
2025-06-10 18:18:01,110 - INFO - GT: [  0.0000  -1.0000   0.0000   0.0000]    Local: [ -0.0176  -0.9998  -0.0001   0.0077]
2025-06-10 18:18:01,110 - INFO - GT: [  0.0000   0.0000  -1.0000 136.0000]    Local: [  0.0020   0.0000  -1.0000 136.1331]
2025-06-10 18:18:01,110 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:18:01,110 - INFO - Tag ID: 1, World Distance Difference: 0.057503367955021645
2025-06-10 18:18:01,111 - INFO - Tag ID: 2, Tag to World GT Distance: 45.55216979980469
2025-06-10 18:18:01,111 - INFO - Tag ID: 2, Tag to World Distance: 45.56558221795482
2025-06-10 18:18:01,111 - INFO - Tag ID: 2, Ground Truth Local Distance: 105.12373661547615
2025-06-10 18:18:01,111 - INFO - Tag ID: 2, Node Local Distance: 105.1521427732486
2025-06-10 18:18:01,111 - INFO - Tag ID: 2, Local Distance Difference: 0.02840615777245148
2025-06-10 18:18:01,111 - INFO - Tag ID: 2, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:18:01,111 - INFO - GT: [  1.0000   0.0000   0.0000 -25.0000]    Local: [  0.9998  -0.0180  -0.0004 -24.9779]
2025-06-10 18:18:01,111 - INFO - GT: [  0.0000  -1.0000   0.0000 -15.0000]    Local: [ -0.0180  -0.9998  -0.0007 -14.9193]
2025-06-10 18:18:01,111 - INFO - GT: [  0.0000   0.0000  -1.0000 101.0000]    Local: [ -0.0004   0.0007  -1.0000 101.0470]
2025-06-10 18:18:01,111 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:18:01,111 - INFO - Tag ID: 2, World Distance Difference: 0.013412418150132055
2025-06-10 18:18:01,237 - INFO - Ground Truth Translation Vector: [ 0.  0. 66.]
2025-06-10 18:18:01,238 - INFO - Ground Truth Rotation Matrix:
[[ 1.  0.  0.]
 [ 0. -1.  0.]
 [ 0.  0. -1.]]
2025-06-10 18:18:01,238 - INFO - Translation Difference: 0.01723870260905785
2025-06-10 18:18:01,238 - INFO - Rotation Difference: 0.024535665870310138
2025-06-10 18:18:01,516 - INFO - Tag ID 1 (reference: 0): World transform translation length = 76.21523347049408
2025-06-10 18:18:01,517 - INFO - Tag ID 2 (reference: 0): World transform translation length = 45.56558221795482
2025-06-10 18:18:01,519 - INFO - Estimated Translation Vector: [3.30988730e-03 4.39875826e-03 6.60163361e+01]
2025-06-10 18:18:01,519 - INFO - Estimated Rotation Matrix:
[[ 9.99849503e-01 -1.73484806e-02 -4.82928039e-05]
 [-1.73484838e-02 -9.99849501e-01 -6.80696700e-05]
 [-4.71046306e-05  6.88972326e-05 -9.99999997e-01]]
2025-06-10 18:18:01,519 - INFO - Tag ID: 0, Tag to World GT Distance: 0.0
2025-06-10 18:18:01,519 - INFO - Tag ID: 0, Tag to World Distance: 0.0
2025-06-10 18:18:01,519 - INFO - Tag ID: 0, Ground Truth Local Distance: 66.0
2025-06-10 18:18:01,519 - INFO - Tag ID: 0, Node Local Distance: 66.01633633797886
2025-06-10 18:18:01,519 - INFO - Tag ID: 0, Local Distance Difference: 0.016336337978856363
2025-06-10 18:18:01,519 - INFO - Tag ID: 0, Ground Truth Matrix vs Local Matrix:
2025-06-10 18:18:01,520 - INFO - GT: [  1.0000   0.0000   0.0000   0.0000]    Local: [  0.9998  -0.0173  -0.0000   0.0033]
2025-06-10 18:18:01,520 - INFO - GT: [  0.0000  -1.0000   0.0000   0.0000]    Local: [ -0.0173  -0.9998  -0.0001   0.0044]
2025-06-10 18:18:01,520 - INFO - GT: [  0.0000   0.0000  -1.0000  66.0000]    Local: [ -0.0000   0.0001  -1.0000  66.0163]
2025-06-10 18:18:01,520 - INFO - GT: [  0.0000   0.0000   0.0000   1.0000]    Local: [  0.0000   0.0000   0.0000   1.0000]
2025-06-10 18:18:01,520 - INFO - Tag ID: 0, World Distance Difference: 0.0
